-0.758808392223,-0.660787979856,1.62323950833,-0.103368483168,-0.684155384204,-0.123523550874,0.0109211175111,-0.00260122682269,-0.0103394831697,0.00426038250529,0.00173288671789,-0.0132027741381,-1.70251807397,0.0281350607296,0.00947673709536,-0.0126822069051,-0.0267471854804,0.0242430375518,-0.00199099537975,0.0613183881342,-0.0898801558263,0.0382684852931,0.317779707186,500.0
-0.757306109658,-0.661775973754,1.62266127371,-0.1035013252,-0.684223469719,-0.124930399418,0.010019892402,-0.00589228667466,-0.010426170092,0.00443551386317,-5.03586165053e-05,-0.01324549018,-1.70001549698,0.0278513214879,0.012555714327,-0.0119354009255,-0.0412801845954,0.0221534569496,-0.00326415601944,0.0668791018592,-0.0979029523176,0.0429860981801,0.327856000119,501.0
-0.75469979322,-0.662465173491,1.62232196605,-0.102235477562,-0.683881623698,-0.126003165874,0.00911128002576,-0.00457512031879,-0.0107295743201,0.00475075022574,0.00174768558288,-0.0131600580216,-1.69767062998,0.0311284519736,0.0162137831495,-0.0105692924261,-0.0534550146983,0.0197129183127,-0.0044798808408,0.0731826355894,-0.105781237314,0.0474793865349,0.33772016057,502.0
-0.751866696276,-0.66233973632,1.62208303908,-0.100555042424,-0.682780907878,-0.126914091419,0.00859270643123,-0.000972393247432,-0.0108596047036,0.00504117614258,0.00506259927103,-0.0130319098212,-1.69568835716,0.0332616098476,0.0199044913066,-0.00863852574706,-0.0607382092576,0.0166706587707,-0.00547543502522,0.080826928734,-0.113837592586,0.0517891366363,0.348338987021,503.0
-0.749141458354,-0.660814758578,1.6218435893,-0.0988096879911,-0.680336921594,-0.127733855427,0.00808595196839,0.00520529988868,-0.0111196662281,0.00530095420646,0.0109450896551,-0.0129037616209,-1.69413224645,0.0355400745571,0.0234008004078,-0.0062888191282,-0.0622094562961,0.0128676418718,-0.00602107529938,0.0907561607707,-0.122019191153,0.0558609667793,0.359180270987,504.0
-0.74650637951,-0.657533660442,1.62151421515,-0.0969127522841,-0.676094342965,-0.128604241151,0.00723569825895,0.0129635934818,-0.0111630096893,0.00552424655309,0.0188143070258,-0.0127756131219,-1.69312369404,0.043056445683,0.026721596106,-0.00377517948941,-0.0592502672173,0.00828209084029,-0.00596363948104,0.103037860791,-0.130126446585,0.0595657204154,0.369123277139,505.0
-0.743905041181,-0.653678933895,1.62087637949,-0.0948103641903,-0.671136866433,-0.129758034186,0.00627020533033,0.0154940358063,-0.0112930400728,0.00561473099277,0.0219405447544,-0.0127756131219,-1.69281412628,0.0579537419609,0.0298562039017,-0.00127975463062,-0.05369500535,0.00305236518976,-0.00537013602495,0.116673826044,-0.137999272258,0.0628694089789,0.377984970812,506.0
-0.741302043481,-0.650289311464,1.61982917882,-0.0924844525226,-0.66682620229,-0.131245803187,0.00535716108955,0.013438515038,-0.0115964443009,0.0056789458512,0.0191176809649,-0.01273289708,-1.6933312605,0.0784388784505,0.0327855328633,0.00110638154823,-0.046280337651,-0.00286453871239,-0.00428842811303,0.13114715203,-0.14541760928,0.0658196164615,0.386779082455,507.0
-0.738520386994,-0.647476136258,1.61866225325,-0.0897834360065,-0.663620509311,-0.132753842097,0.00454236477517,0.0108969427122,-0.0120732223737,0.00572126918788,0.0142748001393,-0.0127756131219,-1.69453897618,0.0993251125188,0.0356491725981,0.00349251772707,-0.0372295597703,-0.00959554207332,-0.00255578092668,0.147001754885,-0.152247222529,0.068470724568,0.396399196686,508.0
-0.735424003416,-0.645039272565,1.617485917,-0.0865825083662,-0.661423333017,-0.134110015865,0.00375120730253,0.00923842726591,-0.012810061971,0.00572418803024,0.00986108370862,-0.0128183295371,-1.69641883504,0.116381373953,0.0386316687777,0.0059150834659,-0.0273315105454,-0.0171604419618,-9.56133747894e-05,0.164946076168,-0.158609822796,0.0708567218638,0.406700763052,509.0
