-0.1065329,-0.846081,-0.06357765,0.156426,-0.8435502,-0.06598282,-0.001525298,0.04345937,-0.005092672,0.003572738,0.04900266,0.004806567,0.575498,0.5550232,-0.004775,0.2612,0.7267,0.0403741,0.94575,6.9899,0.1798439,1.38206,-84.7194,80
-0.1037049,-0.8442546,-0.06579971,0.1595472,-0.8409619,-0.06775093,-0.003814139,0.05479093,-0.006065429,0.004981806,0.07764894,0.007553176,0.6105458,0.8743896,0.0040763,0.28778,0.0665,0.0398162,0.97453,6.4333,0.1850981,1.39254,-93.1748,81
-0.1004611,-0.841712,-0.06816864,0.1633602,-0.8369213,-0.06938744,-0.006900499,0.07627921,-0.007267071,0.01017819,0.1212192,0.01470581,0.6480892,0.8415222,0.0131037,0.3162,-0.3336,0.0409038,1.00101,6.1235,0.1882648,1.40036,-101.5332,82
-0.09682512,-0.8381162,-0.07065582,0.1665925,-0.8306004,-0.07064438,-0.0076855,0.107876,-0.009555913,-0.01979848,0.1896287,0.02735165,0.6875327,0.42453,0.0221782,0.34427,-0.8077,0.0441344,1.02573,5.2495,0.190401,1.40516,-110.3314,83
-0.09289974,-0.8341994,-0.07349396,0.1686643,-0.8200197,-0.07029152,-0.007029246,0.1175034,-0.01241696,-0.06263557,0.3174247,0.08331382,0.7251277,-0.2684631,0.0313418,0.37199,-1.6424,0.0498321,1.04838,2.9185,0.1925017,1.40709,-120.1399,84
-0.08919942,-0.8292769,-0.076931,0.168474,-0.8044125,-0.06852913,-0.00810214,0.1476785,-0.01459136,-0.1248241,0.46822,0.1413932,0.7602931,-1.138123,0.0399692,0.3997,-2.7193,0.0576491,1.07082,-0.9181,0.1947221,1.40589,-130.8557,85
-0.08590436,-0.8241217,-0.08154297,0.162884,-0.7851416,-0.0656147,-0.009352062,0.1546559,-0.01407637,-0.2759055,0.5781327,0.2117178,0.7937136,-1.951508,0.047873,0.42667,-3.5123,0.0666158,1.09245,-5.125,0.1962429,1.40057,-141.2186,86
-0.0830642,-0.8205928,-0.08782387,0.1520065,-0.7657669,-0.05882263,-0.008872836,0.1058678,-0.01024256,-0.4204065,0.5812495,0.3819504,0.8240805,-2.522369,0.0545878,0.45199,-3.6758,0.076807,1.11267,-8.8373,0.1968948,1.39007,-150.205,87
-0.08095962,-0.8189101,-0.0958271,0.1384292,-0.7514312,-0.04319382,-0.007572846,0.05048147,-0.006809303,-0.4780352,0.4300733,0.7021593,0.8517714,-2.82373,0.059844,0.47719,-3.1234,0.0872998,1.13188,-12.0069,0.1968848,1.37398,-157.6368,88
-0.07962722,-0.8180402,-0.1053123,0.12412,-0.7478477,-0.01752281,-0.004187864,0.02609815,-0.003147157,-0.4734397,0.1075076,1.051551,0.8766491,-2.959839,0.0634041,0.50107,-2.3944,0.09695,1.1488,-15.5906,0.1965838,1.3522,-164.4317,89
-0.07882917,-0.8174087,-0.116539,0.1098013,-0.7523003,0.01903534,-0.0001198065,0.01894553,-0.001201642,-0.4536269,-0.1335807,1.432357,0.8983729,-3.085419,0.0656969,0.52426,-1.8187,0.1053879,1.16289,-20.429,0.1971248,1.32551,-171.4847,90
-0.07866442,-0.8163936,-0.1297817,0.09989208,-0.7609773,0.06480026,0.002210162,0.03045232,-5.722103E-05,-0.3000117,-0.260311,1.77019,0.9156244,-3.335571,0.0670221,0.54789,-1.4799,0.1141839,1.17241,-26.6922,0.1986399,1.29334,-179.1457,91
-0.07894814,-0.8141514,-0.1450996,0.09319639,-0.7703298,0.1137829,0.00250342,0.0672669,0.0002861051,-0.1898576,-0.280578,1.929322,0.9286784,-3.654938,0.067751,0.57201,-1.2647,0.1257338,1.17914,-34.1246,0.2014038,1.25578,-187.6048,92
-0.07986969,-0.8121994,-0.1618938,0.08978844,-0.7768429,0.1644974,0.002766279,0.05856215,0.004119914,-0.0718267,-0.1953955,2.029401,0.9385009,-3.884644,0.0679431,0.59643,-0.9202,0.138719,1.18236,-41.8291,0.204353,1.21222,-196.4307,93
-0.08145702,-0.8098005,-0.1803818,0.08952975,-0.7785555,0.2123146,0.00455086,0.07196618,0.006809303,0.04441067,-0.05137912,1.995984,0.9448357,-3.899811,0.0676241,0.61742,-0.3573,0.151173,1.18109,-49.1575,0.206512,1.16355,-205.1399,94
-0.08364731,-0.8066455,-0.2007294,0.09059942,-0.7773654,0.2530193,0.004257602,0.09465074,0.007324292,0.1020573,0.03570235,1.838912,0.9497217,-3.681946,0.0669299,0.63462,0.4104,0.1615788,1.17647,-55.9889,0.2066938,1.11168,-213.3896,95
-0.08613074,-0.8017749,-0.2233086,0.09252608,-0.7739886,0.28475,0.00742264,0.1461211,0.005607661,0.1397266,0.1013063,1.634919,0.9529002,-3.257477,0.066303,0.64906,1.3257,0.1691739,1.16858,-62.5251,0.2039239,1.05742,-221.2566,96
-0.08911657,-0.7948112,-0.2471657,0.09564716,-0.7703266,0.3041306,0.005818664,0.2089104,0.02763776,0.1890279,0.1098608,1.324781,0.9545487,-2.578613,0.0646722,0.66029,2.3168,0.1751521,1.15786,-69.002,0.1988451,1.00345,-229.0839,97
-0.0927431,-0.7872357,-0.2713108,0.0959214,-0.7679999,0.3115768,0.001818556,0.2272676,0.03793754,0.1188427,0.06980251,0.9856895,0.956468,-1.579102,0.0607834,0.67027,3.4244,0.180491,1.14611,-75.2008,0.192225,0.95233,-236.4861,98
-0.09726572,-0.7783961,-0.2954197,0.09386528,-0.7685299,0.3064556,0.003073842,0.2651909,0.06866524,0.07706958,-0.01590029,0.6383006,0.9566491,-0.2588501,0.0539851,0.67828,4.5259,0.1841669,1.1337,-81.0505,0.1834079,0.89924,-243.2914,99
-0.1026842,-0.7681266,-0.3186588,0.08755386,-0.7704908,0.2875481,0.001425161,0.3080887,0.1104938,-0.02536322,-0.05882858,0.2404428,0.9551939,1.079376,0.0451491,0.68455,5.5365,0.1846189,1.12086,-86.8995,0.1726509,0.84403,-249.7294,100
-0.1085011,-0.7556307,-0.3401852,0.08165634,-0.7720419,0.2647438,0.002374673,0.37488,0.2124045,-4.291577E-05,-0.04653322,0.1740664,0.9496058,2.068878,0.0357399,0.68675,6.3003,0.1810218,1.10476,-93.3743,0.1604268,0.78581,-256.6631,101
-0.1142331,-0.739024,-0.3566055,0.07632875,-0.7748097,0.2376766,-0.005348378,0.4982074,0.4238362,0.006784269,-0.08303487,0.1044284,0.9417349,2.680328,0.0278001,0.68481,6.7907,0.1751611,1.08416,-100.5324,0.1478531,0.7234,-264.5357,102
-0.1198817,-0.7188154,-0.3625584,0.07083297,-0.7794087,0.209446,-0.01399054,0.6062622,0.7284809,-0.009405707,-0.1379706,0.06013931,0.932582,3.136597,0.0219562,0.68146,6.8649,0.1682228,1.06089,-107.9083,0.1356558,0.65847,-273.0074,103
-0.1286542,-0.6934919,-0.3533936,0.06494284,-0.7871884,0.1802406,-0.1130562,0.7597129,1.179154,-0.02658632,-0.2333939,0.02803831,0.9209868,3.703552,0.0184903,0.67639,6.2033,0.1611599,1.0351,-115.2127,0.1241799,0.59087,-281.692,104
-0.1423594,-0.6616921,-0.3284836,0.06000388,-0.7960233,0.1497765,-0.2714476,0.9540033,1.667078,-0.008457984,-0.2650496,0.005836545,0.9073958,4.304504,0.0176799,0.67112,4.5205,0.1547529,1.00619,-122.6978,0.1134439,0.52049,-290.8883,105
-0.1503825,-0.6327431,-0.2931519,0.0564878,-0.8040589,0.1185246,-0.1117831,0.8684794,1.993295,0.02342844,-0.2410704,-0.004234356,0.8920971,4.581451,0.0187428,0.66578,1.8996,0.1483699,0.9739,-130.6817,0.1035309,0.44835,-300.9887,106
-0.1518565,-0.6185773,-0.2479553,0.05352378,-0.8105382,0.08730698,0.06314699,0.4249788,2.293762,0.01844663,-0.1943816,0.001316084,0.8758561,4.539886,0.0222192,0.66068,-1.4857,0.142307,0.93808,-139.1776,0.094666,0.37545,-311.8611,107
-0.148066,-0.6244423,-0.1955051,0.05102849,-0.8168396,0.05448723,0.2006903,-0.1759529,2.56293,0.01211655,-0.1890422,0.004806567,0.8576751,4.29483,0.0274558,0.65469,-5.7601,0.1370408,0.89679,-148.2666,0.0863358,0.30147,-323.41566,108
-0.1428393,-0.6447464,-0.1329308,0.04914749,-0.8200503,0.02150154,0.2194462,-0.6091268,2.875128,0.006212058,-0.09632266,0.008297049,0.8396526,4.239746,0.0335459,0.64773,-10.8018,0.1331797,0.85113,-157.2485,0.0786917,0.22739,-334.44109,109
-0.1365585,-0.675735,-0.06327248,0.04774797,-0.8199168,-0.0126133,0.2331507,-0.9296683,3.121064,0.002739457,0.004003684,0.007839281,0.8204088,4.358673,0.039691,0.63863,-16.7916,0.1314279,0.80125,-166.0286,0.0721209,0.14969,-344.87736,110
-0.1274843,-0.7129728,0.01533127,0.04652631,-0.8178694,-0.04929543,0.3092511,-1.117146,3.464276,0.0003719367,0.0614232,0.005664882,0.7966275,4.451965,0.0471618,0.62452,-23.7324,0.1316178,0.74545,-174.706,0.0656938,0.06759,4.89147,111
-0.1158552,-0.7484356,0.1020584,0.04528987,-0.8160351,-0.08861542,0.3817573,-1.063893,3.785286,-0.004212899,0.05503054,0.003833809,0.7673755,4.44458,0.0579828,0.60713,-31.5952,0.1336528,0.68377,-183.8107,0.0579708,-0.01644,-5.97083,112
-0.1023046,-0.7764921,0.1904259,0.04370916,-0.8116809,-0.1296597,0.4426995,-0.8417035,3.891545,-0.01124393,0.1306267,0.009155365,0.733054,4.290009,0.0707759,0.58593,-39.9887,0.1364099,0.61579,-193.6701,0.0483509,-0.10106,-17.52457,113
-0.08703005,-0.7885734,0.2735424,0.04186571,-0.8079306,-0.1685886,0.5008432,-0.3624452,3.684806,-0.01270307,0.1125109,0.0234034,0.6976927,4.02652,0.0835489,0.56367,-48.4429,0.1388879,0.54613,-204.068,0.0385789,-0.18564,-29.22763,114
-0.07616013,-0.7858985,0.337328,0.04005826,-0.8009133,-0.2052402,0.3752394,0.08024892,3.047134,-0.005085519,0.2105215,0.03398929,0.6617085,3.730438,0.0946489,0.54185,-56.8097,0.1397639,0.47706,-214.6208,0.029427,-0.26643,-40.6923,115
-0.06776607,-0.7805357,0.3690395,0.03811407,-0.7896711,-0.2402916,0.3149464,0.1608859,2.067568,0.004795838,0.3372697,0.06465977,0.6232819,3.430267,0.1028709,0.51952,-65.1765,0.1376209,0.40836,-225.2337,0.0202079,-0.34698,-52.1486,116
-0.06133789,-0.7788575,0.3716125,0.03694367,-0.7766111,-0.2721443,0.239318,0.05034735,1.157696,0.01135837,0.3918014,0.1249135,0.5827683,3.333496,0.1104799,0.49757,-73.6356,0.1341729,0.34316,-236.0343,0.0119739,-0.42417,-63.8011,117
-0.05941951,-0.7810907,0.3515415,0.03851449,-0.7611772,-0.3006477,0.05150072,-0.06699868,0.4594277,0.04107397,0.4630218,0.2064535,0.5396791,3.742035,0.1197076,0.47584,-82.0496,0.1314416,0.28206,-246.7593,0.0072987,-0.50046,-74.85181,118
