[6/28/2022 9:43:59 PM]
Idx 0 : [ 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , ]
Idx 1 : [ -0.1207118 , -0.8489066 , -0.04075241 , 0.1325196 , -0.849469 , -0.03583717 , -0.0001162302 , -3.397499E-05 , -5.722103E-05 , 0.0004828025 , 7.51026E-05 , 0.0004005472 , 0.0002646473 , -7.331445E-05 , 0.0006866524 , 0.9390088 , 18.74719 , 358.869 , 263.0789 , 276.4214 , ]
Idx 2 : [ -0.1207787 , -0.8489 , -0.04088211 , 0.1325704 , -0.8494367 , -0.03593254 , -0.0005543287 , -0.0001537815 , -0.0001144421 , 0.002975494 , 0.0006169142 , 0.0009155365 , 0.001451984 , -0.000352267 , 0.003776588 , 0.9390572 , 18.74732 , 358.8718 , 263.0501 , 276.4187 , ]
Idx 3 : [ -0.1208191 , -0.8488939 , -0.04100227 , 0.1326133 , -0.8494076 , -0.036026 , -0.0004971077 , -0.0001305355 , -0.0001144421 , 0.002002736 , 0.0005632695 , 0.0006866524 , 0.0007152629 , -0.0003111394 , 0.003490483 , 0.9390811 , 18.74743 , 358.8739 , 263.0253 , 276.4132 , ]
Idx 4 : [ -0.1208374 , -0.8488888 , -0.04111862 , 0.1326436 , -0.8493825 , -0.03610802 , -0.0003129275 , -0.000148417 , -0.0001716631 , 0.001144421 , 0.0004488275 , 0.0008583155 , 0.0002360368 , -0.0003021986 , 0.00331882 , 0.9390889 , 18.74755 , 358.8755 , 263.0018 , 276.4055 , ]
Idx 5 : [ -0.1207957 , -0.8488848 , -0.04122734 , 0.132702 , -0.8493601 , -0.03619385 , 0.001165878 , -0.0001752394 , -0.0001716631 , 0.001666563 , 0.0003773012 , 0.0005149893 , -8.583155E-05 , -0.0002950459 , 0.003089936 , 0.9390861 , 18.74765 , 358.8768 , 262.9791 , 276.3958 , ]
Idx 6 : [ -0.1207376 , -0.8488826 , -0.04133034 , 0.1327645 , -0.8493392 , -0.03628731 , 0.001292838 , -0.000159146 , -5.722103E-05 , 0.001423373 , 0.0003987591 , 0.0002288841 , -0.0004506156 , -0.000227096 , 0.003032715 , 0.9390711 , 18.74775 , 358.8776 , 262.9564 , 276.3827 , ]
Idx 7 : [ -0.1206717 , -0.8488816 , -0.04143143 , 0.1328229 , -0.8493191 , -0.03638458 , 0.001080047 , -0.0001698749 , -5.722103E-05 , 0.0008583155 , 0.0004059117 , 5.722103E-05 , -0.0008940786 , -0.0001984854 , 0.002975494 , 0.9390413 , 18.74785 , 358.8781 , 262.9332 , 276.3664 , ]
Idx 8 : [ -0.1206138 , -0.8488808 , -0.04153824 , 0.132871 , -0.8493013 , -0.03648186 , 0.0002878933 , -0.0001466289 , -0.0001144421 , -7.152629E-06 , 0.0003647841 , 0.0001716631 , -0.001451984 , -0.0001698749 , 0.003089936 , 0.9389929 , 18.74795 , 358.8783 , 262.9095 , 276.3476 , ]
Idx 9 : [ -0.1205322 , -0.8488826 , -0.04164124 , 0.1329278 , -0.8492867 , -0.03657913 , 0.0009799101 , -0.000148417 , 5.722103E-05 , 0.0002360368 , 0.000341538 , 0.0002288841 , -0.001466289 , -9.656049E-05 , 0.003147157 , 0.938944 , 18.74806 , 358.8789 , 262.8807 , 276.3273 , ]
