[6/28/2022 9:44:14 PM]
Idx 0 : [ 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , ]
Idx 1 : [ -0.1724798 , -0.8396991 , -0.02733231 , 0.1333749 , -0.8437617 , -0.03355026 , 0.0001734512 , 0.0007867892 , 0.0006866524 , -0.0002217315 , 0.002197645 , 0.00165941 , -0.05019 , -0.006612605 , 0.02826719 , 0.937327 , 18.74811 , 359.8439 , 273.2462 , 268.9273 , ]
Idx 2 : [ -0.1696443 , -0.83935 , -0.02891541 , 0.1361793 , -0.8432271 , -0.03504753 , 0.0003361736 , -0.0008368576 , 0.0008583155 , -0.0005972445 , 0.004729676 , 0.003433262 , -0.08473004 , -0.01131009 , 0.04835177 , 0.9345027 , 18.74972 , 359.8138 , 273.3766 , 268.9689 , ]
Idx 3 : [ -0.1667689 , -0.8391752 , -0.0304966 , 0.1390374 , -0.8427083 , -0.03650856 , 0.000227096 , -0.003817716 , 0.0005722103 , -0.0002932578 , 0.006503528 , 0.004177135 , -0.0860354 , -0.009060592 , 0.04800845 , 0.9316349 , 18.75132 , 359.7428 , 273.5027 , 268.9912 , ]
Idx 4 : [ -0.163921 , -0.8391461 , -0.03205681 , 0.1418698 , -0.842261 , -0.03793907 , 0.0002968341 , -0.005528982 , 0.0003433262 , -0.0001680868 , 0.007016729 , 0.004234356 , -0.08514132 , -0.006403391 , 0.04715013 , 0.9287969 , 18.7529 , 359.633 , 273.5848 , 269.0024 , ]
Idx 5 : [ -0.1612247 , -0.8391029 , -0.03355026 , 0.1445479 , -0.841848 , -0.03931046 , 0.0003093512 , -0.004835177 , 0.0003433262 , -0.0002360368 , 0.00625855 , 0.004005472 , -0.08058152 , -0.006129803 , 0.04514739 , 0.9261109 , 18.7544 , 359.521 , 273.5895 , 269.0013 , ]
Idx 6 : [ -0.1587025 , -0.8389021 , -0.03490639 , 0.1470393 , -0.8413963 , -0.04056358 , 0.0004881669 , -0.002671507 , 0.0004577682 , -0.0004363104 , 0.004854847 , 0.003547704 , -0.07517771 , -0.008697596 , 0.04114192 , 0.923605 , 18.75577 , 359.4319 , 273.5177 , 268.9863 , ]
Idx 7 : [ -0.1562901 , -0.8385568 , -0.03611946 , 0.1494188 , -0.8408892 , -0.04168701 , 0.0003683604 , -0.000886926 , 0.0006866524 , -0.0006187024 , 0.003967921 , 0.003376041 , -0.07200552 , -0.01124572 , 0.03707923 , 0.9212048 , 18.75701 , 359.3582 , 273.3929 , 268.9613 , ]
Idx 8 : [ -0.1539112 , -0.8381806 , -0.03726959 , 0.1517624 , -0.8403716 , -0.04275131 , 0.0002074262 , -0.0005239301 , 0.0006294313 , -0.0008511628 , 0.003717579 , 0.003204378 , -0.07115793 , -0.01180899 , 0.03513371 , 0.9188329 , 18.75818 , 359.281 , 273.2613 , 268.926 , ]
Idx 9 : [ -0.1515608 , -0.837845 , -0.03844643 , 0.1540892 , -0.8398665 , -0.04383659 , -0.0001609342 , -0.001001368 , 0.0006294313 , -0.0008690444 , 0.004084151 , 0.003376041 , -0.07067513 , -0.01106869 , 0.03593481 , 0.9164771 , 18.75938 , 359.2016 , 273.1743 , 268.8827 , ]
Idx 10 : [ -0.1492083 , -0.8375225 , -0.0396328 , 0.156428 , -0.8393316 , -0.04492188 , -0.0005579051 , -0.001460925 , 0.0005722103 , -0.0009691812 , 0.004912068 , 0.003604925 , -0.0711329 , -0.01113664 , 0.03616369 , 0.914106 , 18.76058 , 359.1227 , 273.1768 , 268.843 , ]
