[6/17/2022 10:53:02 PM]
Idx 0 : [ -0.1125979 , 0.08644056 , -0.10116 , 0.1090188 , 0.08485192 , -0.1301937 , 24.79231 , 2.593243 , 560.6708 , 31.44088 , 2.545583 , 559.7998 , 28.17028 , 27.95252 , 562.4207 , 0.939 , 18.74717 , 358.303 , 274.071 , 279.2478 , ]
Idx 1 : [ -0.112594 , 0.08643377 , -0.1011124 , 0.1089911 , 0.08485025 , -0.1301746 , 0.0001180184 , -0.0002038499 , 0.001430526 , -0.000829705 , -5.00684E-05 , 0.0005722103 , 0.001473442 , -0.0002038499 , 0.0001716631 , 0.9390491 , 18.74718 , 358.3008 , 274.0639 , 279.2513 , ]
Idx 2 : [ -0.1126019 , 0.08642787 , -0.1010189 , 0.1090162 , 0.08484471 , -0.1301136 , -0.0002378249 , -0.0001770276 , 0.00280383 , 0.000751026 , -0.0001662986 , 0.001831073 , 0.004441782 , -0.000318292 , 0 , 0.9391972 , 18.74718 , 358.2934 , 274.0366 , 279.2606 , ]
Idx 3 : [ -0.112601 , 0.0864262 , -0.1009941 , 0.1090854 , 0.08484805 , -0.1301193 , 2.682236E-05 , -5.00684E-05 , 0.0007438734 , 0.002077839 , 0.0001001368 , -0.0001716631 , 0.003869572 , -0.000159146 , -0.0009727575 , 0.9393262 , 18.74714 , 358.2868 , 274.0026 , 279.2663 , ]
Idx 4 : [ -0.1125907 , 0.08642942 , -0.1010151 , 0.1091764 , 0.08485079 , -0.1301193 , 0.0003093512 , 9.656049E-05 , -0.0006294313 , 0.002728728 , 8.225523E-05 , 0 , 0.003240141 , 4.470393E-05 , -0.001831073 , 0.9394342 , 18.74708 , 358.2807 , 273.9657 , 279.2668 , ]
Idx 5 : [ -0.1126059 , 0.08643794 , -0.1010399 , 0.1092845 , 0.08485484 , -0.1301193 , -0.0004559801 , 0.0002557065 , -0.0007438734 , 0.003243717 , 0.0001215947 , 0 , 0.002732304 , 0.0003343854 , -0.002346062 , 0.9395252 , 18.747 , 358.2751 , 273.9294 , 279.2622 , ]
Idx 6 : [ -0.1126051 , 0.08645266 , -0.1010666 , 0.1094872 , 0.08486295 , -0.1298923 , 2.50342E-05 , 0.0004416748 , -0.0008010945 , 0.006079735 , 0.0002431894 , 0.006809303 , 0.002517725 , 0.0009799101 , -0.00223162 , 0.9396092 , 18.74693 , 358.276 , 273.8964 , 279.2569 , ]
Idx 7 : [ -0.11261 , 0.0864616 , -0.1010647 , 0.1095831 , 0.0848695 , -0.1298046 , -0.0001466289 , 0.0002682236 , 5.722103E-05 , 0.002878933 , 0.0001966973 , 0.002632167 , 0.002396131 , 0.0008744089 , -0.002059957 , 0.939689 , 18.74686 , 358.2774 , 273.8701 , 279.2513 , ]
Idx 8 : [ -0.1126027 , 0.08645689 , -0.1010227 , 0.1095887 , 0.08486253 , -0.129858 , 0.0002181552 , -0.0001412644 , 0.001258863 , 0.0001680868 , -0.0002092144 , -0.001602189 , 0.002431894 , 0.0004720735 , -0.002002736 , 0.9397701 , 18.74679 , 358.2776 , 273.8485 , 279.2444 , ]
Idx 9 : [ -0.1126109 , 0.08644712 , -0.1010113 , 0.1095451 , 0.08484185 , -0.1298313 , -0.0002467657 , -0.0002932578 , 0.0003433262 , -0.001308931 , -0.0006204906 , 0.0008010945 , 0.002732304 , 0.0002145789 , -0.001602189 , 0.9398612 , 18.74674 , 358.2793 , 273.8302 , 279.235 , ]
Idx 10 : [ -0.1125966 , 0.08641773 , -0.1010342 , 0.1095279 , 0.08482045 , -0.1297703 , 0.0004291577 , -0.0008815615 , -0.0006866524 , -0.0005149893 , -0.0006419484 , 0.001831073 , 0.003061325 , -0.0001895447 , -0.001487747 , 0.9399632 , 18.74669 , 358.287 , 273.8158 , 279.2244 , ]
Idx 11 : [ -0.1125888 , 0.08637226 , -0.1010418 , 0.1094991 , 0.08481109 , -0.1298561 , 0.0002342486 , -0.001364364 , -0.0002288841 , -0.0008654681 , -0.0002807407 , -0.002574946 , 0.003261599 , -0.0005310827 , -0.001316084 , 0.9400719 , 18.74665 , 358.2976 , 273.8042 , 279.2131 , ]
Idx 12 : [ -0.1125956 , 0.08636022 , -0.1010265 , 0.1095836 , 0.08482367 , -0.1297321 , -0.0002020618 , -0.0003612078 , 0.0004577682 , 0.002535607 , 0.0003773012 , 0.003719367 , 0.003511941 , 0.0004863788 , -0.0008583155 , 0.940189 , 18.74662 , 358.3087 , 273.7945 , 279.202 , ]
Idx 13 : [ -0.1126098 , 0.08635926 , -0.1010113 , 0.1096905 , 0.08484936 , -0.1296291 , -0.0004273696 , -2.861052E-05 , 0.0004577682 , 0.003207954 , 0.0007706957 , 0.003089936 , 0.003719367 , 0.0006544656 , -0.0004005472 , 0.940313 , 18.7466 , 358.3185 , 273.7841 , 279.1928 , ]
Idx 14 : [ -0.1126379 , 0.08636457 , -0.1010303 , 0.1096798 , 0.08485317 , -0.129673 , -0.0008440102 , 0.000159146 , -0.0005722103 , -0.0003218683 , 0.0001144421 , -0.001316084 , 0.003569162 , 0.0001358999 , 0 , 0.940432 , 18.7466 , 358.3206 , 273.7726 , 279.1859 , ]
Idx 15 : [ -0.112662 , 0.08637375 , -0.101017 , 0.1095864 , 0.08483374 , -0.1297569 , -0.0007206274 , 0.0002753762 , 0.0004005472 , -0.00280383 , -0.0005829392 , -0.002517725 , 0.003304515 , -0.0001609342 , 0.0005149893 , 0.9405421 , 18.74662 , 358.3158 , 273.7587 , 279.1796 , ]
Idx 16 : [ -0.1126714 , 0.08638698 , -0.1009789 , 0.1094638 , 0.08481222 , -0.1299038 , -0.0002825288 , 0.0003969709 , 0.001144421 , -0.003676451 , -0.0006455248 , -0.00440602 , 0.002760915 , -0.0002449775 , 0.001029979 , 0.9406341 , 18.74666 , 358.3065 , 273.743 , 279.1739 , ]
Idx 17 : [ -0.1126698 , 0.08640617 , -0.1009636 , 0.1093808 , 0.08480448 , -0.1300583 , 4.828025E-05 , 0.0005757866 , 0.0004577682 , -0.002489115 , -0.0002324604 , -0.004634904 , 0.001981278 , -0.0002467657 , 0.001544968 , 0.9407002 , 18.74671 , 358.2963 , 273.726 , 279.168 , ]
Idx 18 : [ -0.1126472 , 0.08643699 , -0.1010151 , 0.1095177 , 0.0848375 , -0.1299706 , 0.0006759234 , 0.0009244773 , -0.001544968 , 0.004105609 , 0.0009906391 , 0.002632167 , 0.0005078366 , 0.000284317 , 0.002059957 , 0.9407171 , 18.74678 , 358.2934 , 273.7112 , 279.1608 , ]
Idx 19 : [ -0.1126221 , 0.08646119 , -0.101059 , 0.1094362 , 0.08480132 , -0.1299801 , 0.0007528142 , 0.0007259918 , -0.001316084 , -0.002446199 , -0.001085411 , -0.0002861051 , 0.0006651945 , -0.0008010945 , 0.002632167 , 0.9407393 , 18.74686 , 358.279 , 273.6956 , 279.1536 , ]
Idx 20 : [ -0.1126083 , 0.08648044 , -0.1010361 , 0.1092881 , 0.08476651 , -0.1302452 , 0.0004148525 , 0.0005775748 , 0.0006866524 , -0.004441782 , -0.001044284 , -0.007953723 , 0.001015673 , -0.001208794 , 0.003547704 , 0.9407731 , 18.74698 , 358.262 , 273.6856 , 279.1476 , ]
Idx 21 : [ -0.1125988 , 0.08649945 , -0.1009865 , 0.1091985 , 0.08472937 , -0.1302166 , 0.0002861051 , 0.0005704222 , 0.001487747 , -0.002689389 , -0.001114022 , 0.0008583155 , 0.001680868 , -0.001094352 , 0.001945515 , 0.9408292 , 18.74705 , 358.2511 , 273.6589 , 279.1408 , ]
Idx 22 : [ -0.1125898 , 0.08652216 , -0.1009293 , 0.1091901 , 0.08469146 , -0.1301117 , 0.0002700117 , 0.0006812879 , 0.001716631 , -0.000250342 , -0.001137268 , 0.003147157 , 0.002160094 , -0.001307143 , 0.0006866524 , 0.9409012 , 18.74707 , 358.2431 , 273.6235 , 279.1324 , ]
Idx 23 : [ -0.1125739 , 0.08655769 , -0.1008892 , 0.1093205 , 0.0846442 , -0.1300602 , 0.000477438 , 0.001065742 , 0.001201642 , 0.003912488 , -0.001418009 , 0.001544968 , 0.002009889 , -0.002363944 , -0.0002861051 , 0.9409682 , 18.74706 , 358.2381 , 273.5811 , 279.1212 , ]
Idx 24 : [ -0.1125513 , 0.08659935 , -0.1008663 , 0.1093179 , 0.08461291 , -0.1302204 , 0.0006759234 , 0.001249922 , 0.0006866524 , -7.867892E-05 , -0.0009387825 , -0.004806567 , 0.001709478 , -0.001348271 , -0.0006294313 , 0.9410251 , 18.74704 , 358.2181 , 273.5329 , 279.1133 , ]
Idx 25 : [ -0.1125406 , 0.08664417 , -0.1008377 , 0.1093308 , 0.08458883 , -0.1303005 , 0.0003218683 , 0.001344694 , 0.0008583155 , 0.000386242 , -0.0007224155 , -0.002403283 , 0.002431894 , -0.0005257182 , -0.001373305 , 0.9411062 , 18.74699 , 358.1949 , 273.4823 , 279.0997 , ]
Idx 26 : [ -0.1125367 , 0.08668476 , -0.100811 , 0.1093842 , 0.08456862 , -0.1301956 , 0.0001162302 , 0.001217735 , 0.0008010945 , 0.001602189 , -0.0006061853 , 0.003147157 , 0.004048388 , 0.0001895447 , -0.002174399 , 0.9412411 , 18.74692 , 358.1777 , 273.4322 , 279.0736 , ]
Idx 27 : [ -0.1125405 , 0.08671516 , -0.1007938 , 0.109428 , 0.08454651 , -0.1300964 , -0.0001126539 , 0.0009119602 , 0.0005149893 , 0.001316084 , -0.0006634063 , 0.002975494 , 0.005335861 , 0.0003594196 , -0.002117178 , 0.941419 , 18.74685 , 358.1609 , 273.38 , 279.048 , ]
Idx 28 : [ -0.1125399 , 0.08672637 , -0.1007881 , 0.1093818 , 0.08453315 , -0.130209 , 1.788157E-05 , 0.0003361736 , 0.0001716631 , -0.00138761 , -0.0004005472 , -0.003376041 , 0.007145477 , 0.0009566641 , -0.001773852 , 0.9416572 , 18.74679 , 358.1407 , 273.3228 , 279.0245 , ]
Idx 29 : [ -0.1125323 , 0.08672416 , -0.1007881 , 0.1093066 , 0.08450931 , -0.1302242 , 0.000227096 , -6.616182E-05 , 0 , -0.002256654 , -0.0007152629 , -0.0004577682 , 0.00995646 , 0.000761755 , -0.0008010945 , 0.9419891 , 18.74677 , 358.1235 , 273.2626 , 279.0103 , ]
Idx 30 : [ -0.1125149 , 0.08671796 , -0.10079 , 0.1093177 , 0.08450097 , -0.1301022 , 0.0005221419 , -0.0001859684 , -5.722103E-05 , 0.0003325972 , -0.000250342 , 0.003662146 , 0.01103651 , 0.0005489642 , 0 , 0.9423569 , 18.74677 , 358.1125 , 273.2035 , 279.0051 , ]
Idx 31 : [ -0.1125041 , 0.08670992 , -0.1007957 , 0.1092902 , 0.08449996 , -0.1301975 , 0.0003236565 , -0.0002414012 , -0.0001716631 , -0.0008225523 , -3.039867E-05 , -0.002861052 , 0.01132261 , -0.0004953195 , 0.0003433262 , 0.9427344 , 18.74678 , 358.1006 , 273.1489 , 279.0043 , ]
Idx 32 : [ -0.1124936 , 0.08670497 , -0.1007824 , 0.1092944 , 0.08448577 , -0.1302547 , 0.0003147157 , -0.000148417 , 0.0004005472 , 0.000125171 , -0.0004255814 , -0.001716631 , 0.01121532 , -0.001364364 , 0.0002288841 , 0.9431082 , 18.74678 , 358.0888 , 273.0993 , 279.0036 , ]
Idx 33 : [ -0.1124906 , 0.08670467 , -0.1007767 , 0.1093336 , 0.08446151 , -0.1301765 , 9.119602E-05 , -8.940786E-06 , 0.0001716631 , 0.001176607 , -0.00072778 , 0.002346062 , 0.0117017 , -0.001439467 , 0.0002861051 , 0.9434983 , 18.74679 , 358.0777 , 273.051 , 279.0027 , ]
Idx 34 : [ -0.1125063 , 0.08671087 , -0.100853 , 0.1093656 , 0.08444244 , -0.1301517 , -0.0004702854 , 0.0001859684 , -0.002288841 , 0.0009584523 , -0.0005722103 , 0.0007438734 , 0.01244557 , -0.0009119602 , 0.0005149893 , 0.9439131 , 18.74681 , 358.0644 , 273.0026 , 279.0021 , ]
Idx 35 : [ -0.1125348 , 0.0867222 , -0.1009521 , 0.1093843 , 0.08443123 , -0.1302147 , -0.0008547392 , 0.0003397499 , -0.002975494 , 0.0005614814 , -0.0003361736 , -0.001888294 , 0.01296056 , -0.0002396131 , 0.0008583155 , 0.9443451 , 18.74684 , 358.0492 , 272.9529 , 279.0024 , ]
Idx 36 : [ -0.1125603 , 0.0867337 , -0.1009865 , 0.1093965 , 0.0844155 , -0.1302395 , -0.0007653313 , 0.0003451144 , -0.001029979 , 0.0003647841 , -0.0004720735 , -0.0007438734 , 0.01343979 , 0.0001645105 , 0.0010872 , 0.9447931 , 18.74688 , 358.0316 , 272.9001 , 279.0042 , ]
Idx 37 : [ -0.1125714 , 0.08674294 , -0.1009674 , 0.1093796 , 0.08438939 , -0.1302376 , -0.0003325972 , 0.0002771644 , 0.0005722103 , -0.0005042604 , -0.0007832129 , 5.722103E-05 , 0.01412644 , -6.437366E-05 , 0.001144421 , 0.945264 , 18.74691 , 358.0117 , 272.8464 , 279.0095 , ]
Idx 38 : [ -0.1125649 , 0.08675313 , -0.1009617 , 0.1093674 , 0.08436728 , -0.1302605 , 0.0001949091 , 0.0003057749 , 0.0001716631 , -0.0003683604 , -0.0006634063 , -0.0006866524 , 0.01482025 , -0.0003773012 , 0.0010872 , 0.945758 , 18.74695 , 357.9931 , 272.7952 , 279.0152 , ]
Idx 39 : [ -0.1125455 , 0.08676106 , -0.1009579 , 0.1093795 , 0.0843491 , -0.1302319 , 0.0005811511 , 0.0002378249 , 0.0001144421 , 0.0003647841 , -0.000545388 , 0.0008583155 , 0.01542107 , -0.0005579051 , 0.0010872 , 0.946272 , 18.74699 , 357.9767 , 272.7507 , 279.0209 , ]
Idx 40 : [ -0.1125205 , 0.08676636 , -0.1009521 , 0.1093976 , 0.08433706 , -0.1302261 , 0.0007492379 , 0.000159146 , 0.0001716631 , 0.0005435998 , -0.0003612078 , 0.0001716631 , 0.01590029 , -0.0007331445 , 0.001029979 , 0.946802 , 18.74702 , 357.9612 , 272.7162 , 279.0275 , ]
Idx 41 : [ -0.1124878 , 0.08676767 , -0.1009407 , 0.1094071 , 0.08432448 , -0.130228 , 0.0009816983 , 3.933946E-05 , 0.0003433262 , 0.0002825288 , -0.0003773012 , -5.722103E-05 , 0.01637952 , -0.0008940786 , 0.0008010945 , 0.947348 , 18.74705 , 357.9475 , 272.6923 , 279.0328 , ]
Idx 42 : [ -0.11245 , 0.08676547 , -0.1009083 , 0.1094375 , 0.08431262 , -0.1301804 , 0.001133692 , -6.616182E-05 , 0.0009727575 , 0.0009119602 , -0.0003558433 , 0.001430526 , 0.01650112 , -0.0008708326 , 0.0009155365 , 0.947898 , 18.74708 , 357.9363 , 272.6768 , 279.0384 , ]
Idx 43 : [ -0.1124138 , 0.08676332 , -0.1008644 , 0.1094855 , 0.08430374 , -0.1300793 , 0.001085411 , -6.437366E-05 , 0.001316084 , 0.001441255 , -0.0002664354 , 0.003032715 , 0.01655834 , -0.0009298418 , 0.001430526 , 0.94845 , 18.74713 , 357.926 , 272.6691 , 279.045 , ]
Idx 44 : [ -0.1123805 , 0.08676946 , -0.1008644 , 0.109501 , 0.08429968 , -0.1301022 , 0.0009995799 , 0.0001841802 , 0 , 0.0004649209 , -0.0001215947 , -0.0006866524 , 0.01641528 , -0.0009852747 , 0.002174399 , 0.9489971 , 18.7472 , 357.9153 , 272.6725 , 279.0534 , ]
Idx 45 : [ -0.1123506 , 0.0867855 , -0.1009178 , 0.1094973 , 0.08430016 , -0.1301975 , 0.0008976549 , 0.0004810143 , -0.001602189 , -0.0001108657 , 1.430526E-05 , -0.002861052 , 0.01622931 , -0.000944147 , 0.002632167 , 0.9495381 , 18.74729 , 357.9041 , 272.6784 , 279.0645 , ]
Idx 46 : [ -0.1123405 , 0.08680636 , -0.1009483 , 0.1095023 , 0.08430845 , -0.1302547 , 0.0003039867 , 0.0006258551 , -0.0009155365 , 0.0001502052 , 0.0002485538 , -0.001716631 , 0.01595752 , -0.000785001 , 0.002689389 , 0.95007 , 18.74738 , 357.8928 , 272.6812 , 279.0771 , ]
Idx 47 : [ -0.1123476 , 0.08683872 , -0.1009636 , 0.109537 , 0.08432424 , -0.1302299 , -0.0002145789 , 0.0009709694 , -0.0004577682 , 0.001040707 , 0.0004738617 , 0.0007438734 , 0.01566426 , -0.0004452511 , 0.002689389 , 0.9505922 , 18.74747 , 357.8815 , 272.6834 , 279.0908 , ]
Idx 48 : [ -0.1123719 , 0.08687192 , -0.1009636 , 0.1095663 , 0.08433241 , -0.1301365 , -0.0007295681 , 0.0009960036 , 0 , 0.0008797733 , 0.0002449775 , 0.00280383 , 0.01524225 , -0.000409488 , 0.002460504 , 0.9511002 , 18.74755 , 357.8713 , 272.6869 , 279.105 , ]
