[6/28/2022 9:43:50 PM]
Idx 0 : [ 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , ]
Idx 1 : [ -0.1002638 , -0.8191062 , 0.08882332 , 0.01167464 , -0.8316752 , -0.008434296 , 0.0001358999 , -0.000148417 , 0 , 8.046708E-05 , 0.0001609342 , 5.722103E-05 , 0.0003004104 , 0.0004488275 , 0.0004005472 , 0.9390101 , 18.74718 , 2.391443 , 269.0652 , 269.4351 , ]
Idx 2 : [ -0.1005904 , -0.8195179 , 0.08835793 , 0.01122028 , -0.8318744 , -0.008766174 , 0.004064481 , -0.007177663 , -0.004348798 , 0.0002306723 , -0.0008028826 , -0.0003433262 , 0.01386179 , 0.005173139 , 0.009613133 , 0.9394722 , 18.7475 , 2.354824 , 268.7903 , 269.4139 , ]
Idx 3 : [ -0.1011358 , -0.8196094 , 0.08810043 , 0.01070219 , -0.831893 , -0.008945465 , -0.0007009576 , -0.0002968341 , -0.001716631 , 0.0001180184 , 0.00189187 , 0.0006294313 , 0.01566068 , 0.002447987 , 0.006008208 , 0.9399942 , 18.7477 , 2.354283 , 268.5408 , 269.3745 , ]
Idx 4 : [ -0.101575 , -0.8195284 , 0.08791351 , 0.01023388 , -0.8317924 , -0.009084702 , -0.0006741353 , -0.0005489642 , -0.0001144421 , -0.001546756 , 3.933946E-05 , 0.001316084 , 0.0125028 , -0.00297907 , 0.005493219 , 0.940411 , 18.74789 , 2.383507 , 268.3869 , 269.3579 , ]
Idx 5 : [ -0.1017651 , -0.819521 , 0.0875988 , 0.009936452 , -0.8315835 , -0.009307861 , 0.004622386 , -0.006887982 , -0.003147157 , 0.001401915 , -0.0008440102 , -0.0004005472 , 0.01032482 , -0.007109713 , 0.006294313 , 0.9407551 , 18.7481 , 2.446397 , 268.3138 , 269.3526 , ]
Idx 6 : [ -0.1018603 , -0.8195664 , 0.08733749 , 0.009553909 , -0.8312996 , -0.009437561 , 0.008697596 , -0.008007368 , -5.722103E-05 , 7.867892E-05 , 0.001872201 , 0.00389103 , 0.01155507 , -0.006644792 , 0.00778206 , 0.9411403 , 18.74836 , 2.56645 , 268.3242 , 269.3475 , ]
Idx 7 : [ -0.1020181 , -0.8195893 , 0.08696175 , 0.009449005 , -0.8311962 , -0.009737015 , -0.0003558433 , -0.004422113 , -0.003147157 , 0.001230252 , -0.0006347958 , -0.0008583155 , 0.004377409 , -0.003737249 , 0.008125386 , 0.9412862 , 18.74863 , 2.631239 , 268.4495 , 269.349 , ]
Idx 8 : [ -0.1020724 , -0.8194665 , 0.08666611 , 0.009433329 , -0.8311208 , -0.01004028 , -0.001298202 , 0.002249502 , -0.0007438734 , -0.0001412644 , 0.000829705 , -0.0009727575 , 0.0003290209 , -0.001432314 , 0.008125386 , 0.9412972 , 18.7489 , 2.653047 , 268.6399 , 269.3572 , ]
Idx 9 : [ -0.1021073 , -0.8191938 , 0.08646774 , 0.009572387 , -0.831071 , -0.01029396 , -0.006991695 , 0.007721263 , 0.002288841 , -0.001772064 , 0.001033555 , 0.0006294313 , -0.005943835 , -0.0004613446 , 0.008239829 , 0.941099 , 18.74917 , 2.636208 , 268.8564 , 269.373 , ]
Idx 10 : [ -0.1018922 , -0.8189817 , 0.08624268 , 0.009893894 , -0.8310074 , -0.01061249 , -0.001764911 , 0.004407808 , 0.001716631 , 0.00142695 , -4.828025E-05 , -0.0010872 , -0.00821837 , -0.001954456 , 0.008468713 , 0.9408251 , 18.74945 , 2.621518 , 269.0715 , 269.4096 , ]
Idx 11 : [ -0.1015336 , -0.8187125 , 0.08618546 , 0.01027703 , -0.8310226 , -0.01079178 , -0.003372465 , 0.009060592 , 0.005321556 , -0.002635744 , 0.0005310827 , 0.00165941 , -0.01413002 , 0.0009852747 , 0.007038187 , 0.9403541 , 18.74969 , 2.597275 , 269.2934 , 269.4171 , ]
Idx 12 : [ -0.1011907 , -0.818534 , 0.08605003 , 0.01074129 , -0.831046 , -0.01106262 , -0.003336701 , 0.005861579 , 0.003776588 , 0.0003057749 , -0.0001966973 , -0.0002861051 , -0.01362218 , 0.0005060485 , 0.007839281 , 0.9399 , 18.74995 , 2.578982 , 269.4615 , 269.4199 , ]
Idx 13 : [ -0.1008049 , -0.8184454 , 0.08594513 , 0.01131845 , -0.8311359 , -0.01127625 , -0.003873148 , 0.006744929 , 0.00389103 , 0.001865048 , 0.001391186 , 0.0006294313 , -0.01544968 , 0.004087728 , 0.007038187 , 0.9393851 , 18.75019 , 2.533571 , 269.5991 , 269.3851 , ]
