[6/28/2022 9:43:59 PM]
Idx 0 : [ 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , ]
Idx 1 : [ -0.0145362 , -0.8276381 , 0.01940727 , 0.2783192 , -0.826297 , 0.009263992 , 7.152629E-05 , -0.0006491011 , -0.0001716631 , -8.583155E-05 , 0.0002646473 , 0.0001144421 , -0.0002002736 , -0.000602609 , -0.007381513 , 0.9389935 , 18.74692 , 357.9188 , 286.5923 , 268.1248 , ]
Idx 2 : [ -0.01444811 , -0.8276529 , 0.02078247 , 0.2783161 , -0.8261328 , 0.01068878 , 0.001770276 , -0.004511521 , -0.0008583155 , -0.0009656049 , 0.0008618918 , 0.0006294313 , -0.0008726207 , -0.004066269 , -0.04211468 , 0.9389644 , 18.74552 , 357.8727 , 286.5057 , 268.092 , ]
Idx 3 : [ -0.01435316 , -0.8276291 , 0.02204704 , 0.2783108 , -0.8259305 , 0.01202965 , 0.00201883 , -0.004942467 , -0.001430526 , -0.0009906391 , 0.0004112762 , 0.0008583155 , -0.000829705 , -0.00565773 , -0.03936807 , 0.9389367 , 18.74421 , 357.8433 , 286.4368 , 268.0624 , ]
Idx 4 : [ -0.01434523 , -0.8275429 , 0.02310753 , 0.2783264 , -0.825721 , 0.01322365 , -0.001357211 , -0.003376041 , -0.002918273 , -0.001126539 , 0.0003218683 , 0.0010872 , -0.001595036 , -0.005961716 , -0.03473317 , 0.9388835 , 18.74305 , 357.8087 , 286.4064 , 268.0477 , ]
Idx 5 : [ -0.0142777 , -0.8274018 , 0.02410698 , 0.278376 , -0.8254864 , 0.01432228 , 7.331445E-05 , -0.002431894 , -0.001602189 , -0.0004649209 , 0.0003737248 , 0.001373305 , -0.001952668 , -0.00666625 , -0.03158601 , 0.9388185 , 18.742 , 357.7729 , 286.3933 , 268.043 , ]
Idx 6 : [ -0.01415569 , -0.8272573 , 0.02503204 , 0.2784073 , -0.8252761 , 0.01532745 , 0.0008350695 , -0.002024194 , -0.0009155365 , -0.001884718 , -5.00684E-05 , 0.001487747 , -0.002825288 , -0.006356899 , -0.02866774 , 0.9387243 , 18.74104 , 357.7376 , 286.393 , 268.0494 , ]
Idx 7 : [ -0.01396596 , -0.8271685 , 0.02587891 , 0.2785163 , -0.8251401 , 0.01621628 , 0.001500264 , -0.001328601 , -0.0004005472 , -0.0009226892 , 8.76197E-05 , 0.0008583155 , -0.004191441 , -0.003994743 , -0.02580669 , 0.9385846 , 18.74018 , 357.715 , 286.4114 , 268.0655 , ]
Idx 8 : [ -0.01377887 , -0.8271233 , 0.02663994 , 0.2786415 , -0.8250702 , 0.0170002 , 0.0008708326 , -0.0006330077 , -0.0002861051 , -0.0009870628 , 0.0001072894 , 0.0004005472 , -0.004742193 , -0.001988431 , -0.0231173 , 0.9384265 , 18.73941 , 357.709 , 286.438 , 268.0912 , ]
Idx 9 : [ -0.01361984 , -0.8271151 , 0.02730942 , 0.278741 , -0.8250402 , 0.01769257 , 0.000636584 , -0.0004810143 , -0.0004005472 , -0.001147997 , 0.0001716631 , 0.0002861051 , -0.00413422 , -0.00072778 , -0.02048513 , 0.9382887 , 18.73873 , 357.7142 , 286.4593 , 268.1251 , ]
Idx 10 : [ -0.01351446 , -0.8270941 , 0.02788544 , 0.2788064 , -0.8250026 , 0.01829529 , -8.583155E-05 , -0.0003039867 , -0.0008010945 , -0.001283897 , 0.0001984854 , 0 , -0.003247294 , -0.0009316299 , -0.01808185 , 0.9381804 , 18.73812 , 357.7231 , 286.4726 , 268.163 , ]
Idx 11 : [ -0.01346499 , -0.8270428 , 0.0283947 , 0.278829 , -0.8249406 , 0.01883507 , -0.0006759234 , -0.0002092144 , -0.0010872 , -0.001484171 , 0.0001108657 , -0.0001716631 , -0.002160094 , -0.001748818 , -0.01636522 , 0.9381084 , 18.73758 , 357.7297 , 286.4733 , 268.1999 , ]
Idx 12 : [ -0.0134269 , -0.8269703 , 0.02888107 , 0.2788075 , -0.8248537 , 0.01933861 , 2.682236E-05 , -0.0003486907 , -0.0006866524 , -0.001759547 , 8.404339E-05 , -0.0001716631 , -0.00111581 , -0.00252309 , -0.01527802 , 0.9380713 , 18.73707 , 357.7362 , 286.461 , 268.2343 , ]
Idx 13 : [ -0.01341832 , -0.8268771 , 0.02932167 , 0.2787364 , -0.8247361 , 0.01979065 , 0.0004076998 , -0.0005704222 , -0.0005149893 , -0.001984854 , 0.000159146 , -0.0001716631 , 0.0001502052 , -0.0033671 , -0.01373305 , 0.9380763 , 18.73661 , 357.7437 , 286.4451 , 268.2761 , ]
Idx 14 : [ -0.01343584 , -0.8267283 , 0.02970123 , 0.2786248 , -0.8245585 , 0.02017784 , 0.0006115498 , -0.0005310827 , -0.0004577682 , -0.002210162 , 0.0003325972 , -0.0002288841 , 0.001137268 , -0.004996111 , -0.01184475 , 0.9381142 , 18.73622 , 357.7511 , 286.4372 , 268.3289 , ]
Idx 15 : [ -0.01346195 , -0.8264992 , 0.03000832 , 0.278475 , -0.8243057 , 0.020504 , 0.0007474497 , 9.834865E-05 , -0.0004005472 , -0.002961188 , 0.0008100352 , 0.0001716631 , 0.001530663 , -0.006775328 , -0.009613133 , 0.9381652 , 18.7359 , 357.7645 , 286.4427 , 268.3907 , ]
Idx 16 : [ -0.01348102 , -0.8262177 , 0.03024292 , 0.2783513 , -0.8240061 , 0.02074814 , 0.000751026 , 0.0002485538 , -0.0004005472 , -0.002388978 , 0.0007903655 , -0.0001144421 , 0.001323236 , -0.008195125 , -0.007438734 , 0.9382093 , 18.73565 , 357.7756 , 286.4585 , 268.4599 , ]
Idx 17 : [ -0.01346576 , -0.8258699 , 0.0303688 , 0.2783164 , -0.8236749 , 0.02086449 , 0.0007939418 , 0.0005132011 , -0.0003433262 , -0.0007116866 , 1.609342E-05 , -0.0006294313 , 0.0003361736 , -0.009922485 , -0.004119914 , 0.9382205 , 18.73551 , 357.7708 , 286.4878 , 268.5542 , ]
Idx 18 : [ -0.01345742 , -0.8254737 , 0.03038788 , 0.2782978 , -0.8233106 , 0.02087021 , 0.0006151261 , 0.0006848642 , -0.0003433262 , -0.000193121 , -0.0002717999 , -0.0007438734 , 0.0003647841 , -0.01119923 , -0.0009155365 , 0.9382327 , 18.73548 , 357.7594 , 286.5285 , 268.6643 , ]
Idx 19 : [ -0.01346689 , -0.8250307 , 0.0302887 , 0.2782781 , -0.8229067 , 0.0207634 , 0.0003665722 , 0.0007349326 , -0.0004005472 , 6.079735E-05 , -0.0004398867 , -0.0006294313 , 0.0006508892 , -0.01255644 , 0.002574946 , 0.9382544 , 18.73557 , 357.7402 , 286.5809 , 268.7891 , ]
Idx 20 : [ -0.0134967 , -0.8245742 , 0.03007507 , 0.2782555 , -0.8224937 , 0.0205555 , -4.291577E-05 , 0.0008618918 , -0.0004577682 , 0.0001716631 , -0.0004398867 , -0.0002861051 , 0.0008511628 , -0.01283182 , 0.005950987 , 0.9382827 , 18.73577 , 357.7171 , 286.6453 , 268.9252 , ]
Idx 21 : [ -0.0135324 , -0.8241596 , 0.02969551 , 0.278247 , -0.8221279 , 0.02020454 , -0.0007134748 , 0.001133692 , -0.0006294313 , 0.0001037131 , -0.0003325972 , 0.0002288841 , 0.0003576314 , -0.01130473 , 0.01075755 , 0.9382946 , 18.73612 , 357.6952 , 286.7301 , 269.0619 , ]
Idx 22 : [ -0.01359922 , -0.823775 , 0.02927399 , 0.2781969 , -0.8218054 , 0.01984024 , -0.0007742721 , 0.001689809 , -0.0004577682 , -0.0002717999 , -0.0001716631 , 0.001258863 , 0.001230252 , -0.00984917 , 0.01218808 , 0.9383357 , 18.73653 , 357.6917 , 286.8214 , 269.1977 , ]
Idx 23 : [ -0.01368207 , -0.8234039 , 0.02885818 , 0.2781175 , -0.8215052 , 0.01949692 , -0.0003969709 , 0.002465869 , -0.0001716631 , -0.0002932578 , 0.0003379617 , 0.002002736 , 0.002088568 , -0.008667198 , 0.01230252 , 0.9384053 , 18.73694 , 357.7144 , 286.909 , 269.3284 , ]
Idx 24 : [ -0.01375705 , -0.8230879 , 0.02845001 , 0.2780563 , -0.8212228 , 0.01914978 , -0.0002324604 , 0.002342486 , 5.722103E-05 , 0.0001788157 , 0.001333965 , 0.001888294 , 0.002017041 , -0.007136535 , 0.01230252 , 0.9384725 , 18.73735 , 357.7438 , 286.9915 , 269.4442 , ]
Idx 25 : [ -0.01380408 , -0.8228372 , 0.02806282 , 0.2780259 , -0.8209891 , 0.01880074 , -3.039867E-05 , 0.001966973 , 0.0001716631 , 0.0004684972 , 0.001457348 , 0.001316084 , 0.001380457 , -0.005554016 , 0.01178753 , 0.9385185 , 18.73774 , 357.7754 , 287.0649 , 269.5369 , ]
Idx 26 : [ -0.01376611 , -0.8226236 , 0.02763367 , 0.2780745 , -0.8208166 , 0.01838875 , -3.397499E-05 , 0.001797098 , 0.0003433262 , 0.0002861051 , 0.0005614814 , 0.0008583155 , -0.001173031 , -0.004613446 , 0.01321806 , 0.9384794 , 18.73818 , 357.7925 , 287.1318 , 269.6323 , ]
Idx 27 : [ -0.01368636 , -0.8224094 , 0.02723312 , 0.2781541 , -0.8206583 , 0.0179882 , -6.794997E-05 , 0.001627223 , 0.0004005472 , -7.152629E-05 , -4.649209E-05 , 0.0004005472 , -0.002460504 , -0.004797626 , 0.01241696 , 0.9383974 , 18.7386 , 357.805 , 287.2016 , 269.7092 , ]
Idx 28 : [ -0.01353103 , -0.8221774 , 0.0268383 , 0.2782952 , -0.8204969 , 0.01758575 , 1.072894E-05 , 0.001671927 , 0.0004005472 , -0.0004184288 , -0.0004470393 , 0.0001716631 , -0.004649209 , -0.005289369 , 0.0122453 , 0.9382424 , 18.73901 , 357.8036 , 287.2768 , 269.7758 , ]
