[6/28/2022 9:44:14 PM]
Idx 0 : [ 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , ]
Idx 1 : [ -0.1236155 , -0.8514253 , -0.04793739 , 0.1382207 , -0.8485115 , -0.05062103 , -0.0003147157 , 0.001013885 , 0.0003433262 , -0.0002360368 , 0.000409488 , 0.0005149893 , -0.006158413 , -0.002326393 , 0.01493469 , 0.9387947 , 18.74767 , 359.6263 , 271.2575 , 268.3275 , ]
Idx 2 : [ -0.1232572 , -0.8512798 , -0.04873085 , 0.1385747 , -0.8483533 , -0.05140877 , -0.0002235197 , 0.000409488 , 0.0005722103 , -0.0003504788 , 0.0007885774 , 0.0007438734 , -0.01097213 , -0.003957192 , 0.02437616 , 0.938429 , 18.74848 , 359.5984 , 271.1554 , 268.3673 , ]
Idx 3 : [ -0.1228897 , -0.8512021 , -0.04940987 , 0.1389352 , -0.8482146 , -0.0520916 , -7.51026E-05 , -0.0009191128 , 0.0003433262 , -0.0002861051 , 0.0009083839 , 0.0002288841 , -0.01110088 , -0.00325087 , 0.02071401 , 0.938059 , 18.74917 , 359.5523 , 271.055 , 268.3691 , ]
Idx 4 : [ -0.1225675 , -0.8511732 , -0.04991341 , 0.1392504 , -0.8481323 , -0.05260849 , 1.788157E-06 , -0.0007921536 , 0.0004577682 , -0.0002074262 , 0.0008136116 , 5.722103E-05 , -0.009663202 , -0.001657622 , 0.01556412 , 0.9377369 , 18.74969 , 359.5098 , 270.9312 , 268.3403 , ]
Idx 5 : [ -0.1223117 , -0.8511557 , -0.05029297 , 0.1394988 , -0.8481131 , -0.05301285 , 0.0001233829 , 0.0005292945 , 0.0006294313 , -0.0001001368 , 0.0005775748 , -0.0001144421 , -0.007553176 , 3.576314E-06 , 0.01201642 , 0.9374851 , 18.75009 , 359.492 , 270.7892 , 268.3156 , ]
Idx 6 : [ -0.1221027 , -0.8511288 , -0.05060959 , 0.1396987 , -0.8481247 , -0.05335045 , 0.0002038499 , 0.001580731 , 0.0006866524 , -6.794997E-05 , 0.0004237933 , 5.722103E-05 , -0.006065429 , 0.0007724839 , 0.01018534 , 0.9372829 , 18.75043 , 359.4971 , 270.6823 , 268.31 , ]
Idx 7 : [ -0.1218849 , -0.851099 , -0.05085945 , 0.139883 , -0.8481189 , -0.0535984 , 0.001074682 , 0.001017461 , 0.0004005472 , 7.152629E-05 , 0.0002986223 , 0.0004577682 , -0.005457456 , 0.0001233829 , 0.007896503 , 0.937101 , 18.75069 , 359.5098 , 270.6685 , 268.307 , ]
Idx 8 : [ -0.1217439 , -0.8510708 , -0.05106163 , 0.1400479 , -0.8480893 , -0.05377769 , -0.0005972445 , 0.0002145789 , 5.722103E-05 , 0.0001180184 , 0.0002574947 , 0.0007438734 , -0.004828025 , -0.0006294313 , 0.006122651 , 0.9369401 , 18.7509 , 359.5182 , 270.7428 , 268.3002 , ]
Idx 9 : [ -0.1216363 , -0.8510533 , -0.05125999 , 0.1401726 , -0.84805 , -0.05396271 , -0.0005471761 , -0.0003594196 , 0 , -3.576314E-05 , 0.0002950459 , 0.0004005472 , -0.003776588 , -0.0008851378 , 0.005950987 , 0.9368142 , 18.75109 , 359.5261 , 270.8437 , 268.3008 , ]
Idx 10 : [ -0.121519 , -0.8510394 , -0.05146408 , 0.1402802 , -0.8480158 , -0.05415535 , 0.0007581786 , -0.0003880301 , -0.0001144421 , 0.0004684972 , 0.0002199433 , 0.0002288841 , -0.002760915 , -0.0008064589 , 0.006008208 , 0.9367222 , 18.7513 , 359.5362 , 270.9018 , 268.313 , ]
Idx 11 : [ -0.1214524 , -0.8510171 , -0.05162621 , 0.1403376 , -0.8479888 , -0.05430603 , -4.828025E-05 , -8.583155E-05 , -0.0001716631 , -0.0003254446 , 5.364472E-05 , 0.0001716631 , -0.002045652 , -0.0007546024 , 0.004692125 , 0.936654 , 18.75145 , 359.5453 , 270.8906 , 268.325 , ]
Idx 12 : [ -0.1214274 , -0.8510018 , -0.05172539 , 0.1403728 , -0.8479642 , -0.05439568 , -0.0002360368 , -0.0002288841 , -0.0001716631 , 6.794997E-05 , 5.364472E-05 , 0.0001144421 , -0.0009870628 , -0.0006866524 , 0.00280383 , 0.9366211 , 18.75154 , 359.5527 , 270.8326 , 268.3266 , ]
Idx 13 : [ -0.1214503 , -0.8510198 , -0.05178261 , 0.1403683 , -0.8479468 , -0.05444527 , -0.0004452511 , -0.0009173247 , -0.0002288841 , 0.0001108657 , 0.0001448407 , 0 , 0.0002431894 , -0.0003773012 , 0.001487747 , 0.9366292 , 18.75159 , 359.5602 , 270.7757 , 268.3118 , ]
Idx 14 : [ -0.1214818 , -0.8510676 , -0.05182076 , 0.1403672 , -0.8479446 , -0.05447578 , -0.000717051 , -0.001333965 , -0.0002288841 , 0.000193121 , 0.0001662986 , 0 , 0.0002288841 , 0.0001001368 , 0.0009155365 , 0.9366368 , 18.75163 , 359.567 , 270.7514 , 268.2818 , ]
Idx 15 : [ -0.1214597 , -0.8511087 , -0.05185509 , 0.1403371 , -0.8479618 , -0.05450439 , -0.0007671195 , -0.0008583155 , -0.0002288841 , -0.002331757 , -0.0001430526 , -5.722103E-05 , -0.001430526 , 0.000375513 , 0.0008010945 , 0.9365891 , 18.75165 , 359.5709 , 270.7635 , 268.251 , ]
Idx 16 : [ -0.1214039 , -0.8511174 , -0.05189896 , 0.140309 , -0.8479885 , -0.05454445 , -0.001328601 , 7.51026E-05 , -0.0001716631 , -0.003848114 , -0.000466709 , -5.722103E-05 , -0.003004104 , 0.0003343854 , 0.001144421 , 0.936489 , 18.75169 , 359.5737 , 270.7972 , 268.2402 , ]
Idx 17 : [ -0.1213478 , -0.8510933 , -0.05194092 , 0.1403841 , -0.8479942 , -0.05458641 , -0.00167908 , 0.0004184288 , -0.0001144421 , -0.001108657 , -0.0004738617 , -0.0001144421 , -0.003361735 , -0.0003039867 , 0.001144421 , 0.9363769 , 18.75173 , 359.5759 , 270.8378 , 268.2524 , ]
Idx 18 : [ -0.1212584 , -0.8510624 , -0.05194664 , 0.1405802 , -0.8479577 , -0.05459404 , -0.0001662986 , -0.0001806039 , -0.0001716631 , 0.003036291 , -1.430526E-05 , -0.0002288841 , -0.002846746 , -0.001108657 , 0 , 0.936282 , 18.75173 , 359.5774 , 270.8772 , 268.2672 , ]
Idx 19 : [ -0.1211373 , -0.8510538 , -0.05190468 , 0.1407642 , -0.8479092 , -0.05455208 , 0.00152351 , -0.0008976549 , -0.0001144421 , 0.003411804 , 0.0003004104 , -0.0001144421 , -0.002110026 , -0.00115515 , -0.001373305 , 0.9362117 , 18.75168 , 359.578 , 270.904 , 268.2651 , ]
Idx 20 : [ -0.121057 , -0.8510715 , -0.05185509 , 0.1408231 , -0.8478906 , -0.05450249 , 0.001459136 , -0.000944147 , -0.0001716631 , 0.0008153997 , 0.0001448407 , -0.0001716631 , -0.0009512997 , -0.0004130643 , -0.00165941 , 0.93618 , 18.75163 , 359.5771 , 270.9052 , 268.2463 , ]
Idx 21 : [ -0.1209671 , -0.8510959 , -0.05182457 , 0.1408013 , -0.8478933 , -0.05447388 , 0.0029594 , -0.0006705589 , -0.0001716631 , -0.0003898183 , -1.788157E-05 , -0.0002288841 , 0.0002646473 , 6.25855E-05 , -0.0010872 , 0.9361888 , 18.75159 , 359.5727 , 270.8745 , 268.2219 , ]
Idx 22 : [ -0.1209552 , -0.8511009 , -0.05184174 , 0.1407415 , -0.8478867 , -0.05449295 , 0.001682656 , -0.0003916064 , 0 , -0.0004720735 , -4.470393E-05 , -5.722103E-05 , 0.001323236 , -0.0002431894 , 0.0005149893 , 0.9362329 , 18.75161 , 359.56 , 270.8169 , 268.2059 , ]
Idx 23 : [ -0.1210804 , -0.851088 , -0.0519352 , 0.140654 , -0.8478644 , -0.05459213 , -0.001596824 , -0.0002932578 , 5.722103E-05 , -0.0004649209 , -1.072894E-05 , -0.0001144421 , 0.002160094 , -0.0006777116 , 0.002861052 , 0.9363049 , 18.7517 , 359.5412 , 270.7484 , 268.204 , ]
Idx 24 : [ -0.1212553 , -0.8510699 , -0.05212021 , 0.1405073 , -0.8478411 , -0.05478287 , -0.002156518 , -0.0002449775 , -0.0002288841 , -0.001308931 , -8.940786E-05 , -0.0004005472 , 0.003089936 , -0.0007885774 , 0.005321556 , 0.9364079 , 18.75188 , 359.5255 , 270.6898 , 268.2114 , ]
Idx 25 : [ -0.1213657 , -0.8510479 , -0.05230331 , 0.1403574 , -0.8478323 , -0.0549736 , 0.0006562537 , 0.0001215947 , 0.0004005472 , -0.0005292945 , -0.0002735881 , 0.0001716631 , 0.003969709 , -0.0005382354 , 0.005893766 , 0.9365402 , 18.75208 , 359.5186 , 270.647 , 268.2167 , ]
Idx 26 : [ -0.1214391 , -0.8510168 , -0.05247879 , 0.1402525 , -0.8478486 , -0.05516243 , 0.001632588 , 0.0009852747 , 0.0001716631 , 0.0006866524 , -0.0004363104 , -0.0002288841 , 0.003833809 , 5.185656E-05 , 0.005435998 , 0.936668 , 18.75226 , 359.5189 , 270.6316 , 268.2067 , ]
Idx 27 : [ -0.1215606 , -0.8509849 , -0.05264473 , 0.1401463 , -0.8478948 , -0.05534554 , -0.0005900919 , 0.001680868 , 0.0002861051 , -0.0001323236 , -0.0006634063 , -0.0002288841 , 0.003054172 , 0.0007242037 , 0.005264335 , 0.9367698 , 18.75243 , 359.5209 , 270.6454 , 268.1836 , ]
Idx 28 : [ -0.1217467 , -0.8509567 , -0.05285263 , 0.1400424 , -0.8479497 , -0.05557251 , -0.002399707 , 0.001750606 , 0.0002861051 , 6.794997E-05 , -0.0007438734 , -0.0002861051 , 0.00318292 , 0.0009030194 , 0.006523198 , 0.9368759 , 18.75265 , 359.5195 , 270.6827 , 268.1671 , ]
Idx 29 : [ -0.121969 , -0.8509248 , -0.05312347 , 0.1398946 , -0.8479874 , -0.05586052 , -0.001956244 , 0.001398339 , 0.0002288841 , 0.0002789525 , -0.0006866524 , -0.0002861051 , 0.004713582 , 0.000443463 , 0.008354271 , 0.9370331 , 18.75293 , 359.5132 , 270.7198 , 268.1732 , ]
Idx 30 : [ -0.1221715 , -0.8508795 , -0.05341721 , 0.1396744 , -0.8479918 , -0.05617142 , 0.0008833497 , 0.0009173247 , 0.0002288841 , 0.0003540551 , -0.0005739985 , -0.0002861051 , 0.006959508 , -0.000443463 , 0.009040923 , 0.937265 , 18.75323 , 359.5058 , 270.7354 , 268.1942 , ]
Idx 31 : [ -0.1223633 , -0.8508152 , -0.05366898 , 0.1394072 , -0.847964 , -0.05643654 , 0.002766279 , 0.0006508892 , 0.0001144421 , 0.000500684 , -0.0004452511 , -0.0002861051 , 0.008518782 , -0.001276744 , 0.007667618 , 0.937549 , 18.75349 , 359.4997 , 270.7195 , 268.2148 , ]
Idx 32 : [ -0.1226015 , -0.8507408 , -0.0538826 , 0.1391323 , -0.8479228 , -0.05666542 , 0.001822132 , 0.0006276432 , 0.0001716631 , 0.0007224155 , -0.0003665722 , -0.0002861051 , 0.008969396 , -0.001603977 , 0.006580418 , 0.937848 , 18.75371 , 359.4948 , 270.6918 , 268.233 , ]
