[8/9/2022 1:17:11 AM]
-0.1657359 , 0.9687021 , 0.01830521
-0.165869 , 0.9823548 , -0.01729714
-0.1657359 , 0.9687021 , 0.01830521
0.165869 , 0.9823548 , -0.01729714
0.1657359 , 0.9687021 , 0.01830521
0.1657359 , 0.9687021 , 0.01830521
-0.05645233 , 0.9335792 , 0.1272707
-0.07334663 , 0.9191051 , 0.108602
-0.05257616 , 0.9187449 , 0.1198591
-0.07334663 , 0.9191051 , 0.108602
-0.05645233 , 0.9335792 , 0.1272707
-0.07902457 , 0.9341453 , 0.1157423
-0.05257616 , 0.9187449 , 0.1198591
-0.02485233 , 0.9314055 , 0.1371176
-0.02281317 , 0.918992 , 0.129665
-8.872113E-15 , 0.9306905 , 0.1393416
-8.824279E-15 , 0.9303498 , 0.1391308
-0.0276612 , 0.866357 , -0.1173446
-0.06556895 , 0.9245481 , -0.1274067
-0.03058448 , 0.9229733 , -0.1277252
-0.03058448 , 0.9229733 , -0.1277252
-0.008799994 , 0.877171 , -0.1064945
-0.0276612 , 0.866357 , -0.1173446
1.659679E-10 , 0.8212986 , 0.08040552
-0.07902457 , 0.9341453 , 0.1157423
-0.07334663 , 0.9191051 , 0.108602
-0.02290747 , 0.8936288 , 0.1209956
7.590686E-12 , 0.8623295 , 0.1202055
-4.147357E-15 , 0.8929527 , 0.1210928
-0.06557351 , 0.9093918 , 0.1072236
-0.04058447 , 0.8680094 , 0.115195
-0.04577351 , 0.8977879 , 0.1148728
1.717242E-10 , 0.8552491 , -0.07509447
-0.008799994 , 0.877171 , -0.1064945
1.86384E-10 , 0.8786255 , -0.1002945
-0.0238224 , 0.8398443 , -0.09293
-0.0276612 , 0.866357 , -0.1173446
-0.00652913 , 0.827076 , 0.02455492
2.497948E-10 , 0.8318714 , -0.007294474
-0.01979999 , 0.8628152 , 0.1207055
4.815384E-11 , 0.8297377 , 0.1091055
7.590684E-12 , 0.8623295 , 0.1202055
-0.1093539 , 0.9563572 , -0.1008767
-0.1479301 , 0.9237481 , -0.08244806
-0.1387681 , 0.955058 , -0.08124427
-0.05568447 , 0.8798712 , 0.1074907
-0.07334663 , 0.9191051 , 0.108602
-0.06557351 , 0.9093918 , 0.1072236
-0.008735228 , 0.9218294 , -0.1174657
4.041181E-11 , 0.9525616 , -0.1062227
9.850705E-11 , 0.9206851 , -0.1143048
-0.03468448 , 0.8453503 , 0.1076011
1.659679E-10 , 0.8212986 , 0.08040552
-0.01749999 , 0.8365281 , 0.1107055
-0.03468448 , 0.8453503 , 0.1076011
-0.01749999 , 0.8365281 , 0.1107055
-0.00652913 , 0.827076 , 0.02455492
-0.00652913 , 0.827076 , 0.02455492
-0.1497664 , 1.0627 , 0.01744374
-0.1520748 , 1.050108 , -0.02177799
-0.1523766 , 1.039594 , 0.01945421
-0.1520748 , 1.050108 , -0.02177799
-0.1497664 , 1.0627 , 0.01744374
-0.1501165 , 1.06891 , -0.02244328
-0.1497664 , 1.0627 , 0.01744374
-8.824279E-15 , 0.9303498 , 0.1391308
-0.02281317 , 0.918992 , 0.129665
-6.998174E-15 , 0.9194734 , 0.129973
-6.963798E-15 , 0.9191898 , 0.1298761
-0.02290747 , 0.8936288 , 0.1209956
-4.147357E-15 , 0.8929527 , 0.1210928
0.05645233 , 0.9335792 , 0.1272707
0.05257616 , 0.9187449 , 0.1198591
0.07334663 , 0.9191051 , 0.108602
0.07334663 , 0.9191051 , 0.108602
0.07902457 , 0.9341453 , 0.1157423
0.05645233 , 0.9335792 , 0.1272707
0.05257616 , 0.9187449 , 0.1198591
0.02485233 , 0.9314055 , 0.1371176
0.02281317 , 0.918992 , 0.129665
-8.872113E-15 , 0.9306905 , 0.1393416
-8.824279E-15 , 0.9303498 , 0.1391308
0.0276612 , 0.866357 , -0.1173446
0.03058448 , 0.9229733 , -0.1277252
0.06556895 , 0.9245481 , -0.1274067
0.03058448 , 0.9229733 , -0.1277252
0.0276612 , 0.866357 , -0.1173446
0.008799995 , 0.877171 , -0.1064945
1.659679E-10 , 0.8212986 , 0.08040552
0.07902457 , 0.9341453 , 0.1157423
0.07334663 , 0.9191051 , 0.108602
0.02290747 , 0.8936288 , 0.1209956
-4.147357E-15 , 0.8929527 , 0.1210928
7.590686E-12 , 0.8623295 , 0.1202055
7.590684E-12 , 0.8623295 , 0.1202055
-0.02290747 , 0.8936288 , 0.1209956
-0.01979999 , 0.8628152 , 0.1207055
0.06557351 , 0.9093918 , 0.1072236
0.04577351 , 0.8977879 , 0.1148728
0.04058447 , 0.8680094 , 0.115195
1.717242E-10 , 0.8552491 , -0.07509447
1.86384E-10 , 0.8786255 , -0.1002945
0.008799995 , 0.877171 , -0.1064945
0.0238224 , 0.8398443 , -0.09293
0.0276612 , 0.866357 , -0.1173446
0.00652913 , 0.827076 , 0.02455492
2.497948E-10 , 0.8318714 , -0.007294474
0.01979999 , 0.8628152 , 0.1207055
7.590684E-12 , 0.8623295 , 0.1202055
4.815384E-11 , 0.8297377 , 0.1091055
0.1093539 , 0.9563572 , -0.1008767
0.1387681 , 0.955058 , -0.08124427
0.1479301 , 0.9237481 , -0.08244805
0.05568447 , 0.8798712 , 0.1074907
0.07334663 , 0.9191051 , 0.108602
0.06557351 , 0.9093918 , 0.1072236
0.008735228 , 0.9218294 , -0.1174657
9.850705E-11 , 0.9206851 , -0.1143048
4.041181E-11 , 0.9525616 , -0.1062227
0.03468448 , 0.8453503 , 0.1076011
1.659679E-10 , 0.8212986 , 0.08040552
0.01749999 , 0.8365281 , 0.1107055
0.03468448 , 0.8453503 , 0.1076011
0.01749999 , 0.8365281 , 0.1107055
0.00652913 , 0.827076 , 0.02455492
0.00652913 , 0.827076 , 0.02455492
0.1497664 , 1.0627 , 0.01744374
0.1523766 , 1.039594 , 0.01945421
0.1520748 , 1.050108 , -0.02177799
0.1520748 , 1.050108 , -0.02177799
0.1501165 , 1.06891 , -0.02244328
0.1497664 , 1.0627 , 0.01744374
0.1497664 , 1.0627 , 0.01744374
-8.824279E-15 , 0.9303498 , 0.1391308
-6.998174E-15 , 0.9194734 , 0.129973
0.02281317 , 0.918992 , 0.129665
-6.963798E-15 , 0.9191898 , 0.1298761
-4.147357E-15 , 0.8929527 , 0.1210928
0.02290747 , 0.8936288 , 0.1209956
-0.11797 , 1.027492 , 0.1004839
-0.1375998 , 1.0582 , 0.06117329
-0.142133 , 1.029966 , 0.06444803
-0.1523766 , 1.039594 , 0.01945421
-0.1497664 , 1.0627 , 0.01744374
-0.1375998 , 1.0582 , 0.06117329
-0.11797 , 1.027492 , 0.1004839
-0.1130424 , 1.053883 , 0.1003355
-0.1497664 , 1.0627 , 0.01744374
-0.1501165 , 1.06891 , -0.02244328
-0.1497664 , 1.0627 , 0.01744374
-0.139484 , 1.058279 , -0.04763471
-0.1520748 , 1.050108 , -0.02177799
-0.1501165 , 1.06891 , -0.02244328
-0.06556895 , 0.9245481 , -0.1274067
-0.0276612 , 0.866357 , -0.1173446
-0.1126534 , 0.9241601 , -0.1129925
-0.0238224 , 0.8398443 , -0.09293
-0.006899994 , 0.8374981 , -0.05409447
-0.004155338 , 0.8311284 , -0.01016633
-0.008699995 , 0.853018 , -0.08159447
1.637834E-10 , 0.8426391 , -0.04119448
-0.0276612 , 0.866357 , -0.1173446
-0.008799994 , 0.877171 , -0.1064945
-0.03058448 , 0.9229733 , -0.1277252
-0.008735228 , 0.9218294 , -0.1174657
1.86384E-10 , 0.8786255 , -0.1002945
1.86384E-10 , 0.8786255 , -0.1002945
9.850705E-11 , 0.9206851 , -0.1143048
-0.07902457 , 0.9341453 , 0.1157423
-0.100772 , 0.9347061 , 0.1063322
-0.123061 , 0.9329126 , 0.09252679
-0.02290747 , 0.8936288 , 0.1209956
-6.963798E-15 , 0.9191898 , 0.1298761
-6.998174E-15 , 0.9194734 , 0.129973
-0.02281317 , 0.918992 , 0.129665
-0.02281317 , 0.918992 , 0.129665
-0.04577351 , 0.8977879 , 0.1148728
-0.02290747 , 0.8936288 , 0.1209956
-0.05257616 , 0.9187449 , 0.1198591
-0.008735228 , 0.9218294 , -0.1174657
-0.0334371 , 0.9521978 , -0.1148775
-0.01197261 , 0.9536395 , -0.107644
-0.03058448 , 0.9229733 , -0.1277252
-0.06556895 , 0.9245481 , -0.1274067
-0.06524457 , 0.9471923 , -0.1142861
-0.04058447 , 0.8680094 , 0.115195
-0.06557351 , 0.9093918 , 0.1072236
-0.05568447 , 0.8798712 , 0.1074907
1.637834E-10 , 0.8426391 , -0.04119448
-0.008699995 , 0.853018 , -0.08159447
1.717242E-10 , 0.8552491 , -0.07509447
-0.008799994 , 0.877171 , -0.1064945
-0.0276612 , 0.866357 , -0.1173446
-0.004155338 , 0.8311284 , -0.01016633
1.637834E-10 , 0.8426391 , -0.04119448
2.497948E-10 , 0.8318714 , -0.007294474
-0.006899994 , 0.8374981 , -0.05409447
-0.004155338 , 0.8311284 , -0.01016633
2.497948E-10 , 0.8318714 , -0.007294474
-0.00652913 , 0.827076 , 0.02455492
-0.004155338 , 0.8311284 , -0.01016633
4.815384E-11 , 0.8297377 , 0.1091055
-0.01979999 , 0.8628152 , 0.1207055
-0.01749999 , 0.8365281 , 0.1107055
1.659679E-10 , 0.8212986 , 0.08040552
-0.123061 , 0.9329126 , 0.09252679
-0.1274518 , 0.9250712 , 0.08936536
-0.1126534 , 0.9241601 , -0.1129925
-0.06524457 , 0.9471923 , -0.1142861
-0.06556895 , 0.9245481 , -0.1274067
-0.1093539 , 0.9563572 , -0.1008767
-0.1479301 , 0.9237481 , -0.08244806
-0.07334663 , 0.9191051 , 0.108602
-0.04577351 , 0.8977879 , 0.1148728
-0.05257616 , 0.9187449 , 0.1198591
-0.06557351 , 0.9093918 , 0.1072236
-0.05568447 , 0.8798712 , 0.1074907
-0.07334663 , 0.9191051 , 0.108602
-0.04058447 , 0.8680094 , 0.115195
-0.03468448 , 0.8453503 , 0.1076011
-0.05568447 , 0.8798712 , 0.1074907
-0.04577351 , 0.8977879 , 0.1148728
-0.01979999 , 0.8628152 , 0.1207055
-0.02290747 , 0.8936288 , 0.1209956
-0.04058447 , 0.8680094 , 0.115195
-0.03468448 , 0.8453503 , 0.1076011
-0.01749999 , 0.8365281 , 0.1107055
-0.1501165 , 1.06891 , -0.02244328
4.041181E-11 , 0.9525616 , -0.1062227
-0.008735228 , 0.9218294 , -0.1174657
-0.01197261 , 0.9536395 , -0.107644
3.678992E-11 , 0.9543229 , -0.1056524
0.11797 , 1.027492 , 0.1004839
0.142133 , 1.029966 , 0.06444803
0.1375998 , 1.0582 , 0.06117329
0.1523766 , 1.039594 , 0.01945421
0.1497664 , 1.0627 , 0.01744374
0.1375998 , 1.0582 , 0.06117329
0.1130424 , 1.053883 , 0.1003355
0.11797 , 1.027492 , 0.1004839
0.1497664 , 1.0627 , 0.01744374
0.1497664 , 1.0627 , 0.01744374
0.1501165 , 1.06891 , -0.02244328
0.139484 , 1.058279 , -0.04763471
0.1520748 , 1.050108 , -0.02177799
0.1501165 , 1.06891 , -0.02244328
0.06556895 , 0.9245481 , -0.1274067
0.0276612 , 0.866357 , -0.1173446
0.1126534 , 0.9241601 , -0.1129925
0.0238224 , 0.8398443 , -0.09293
0.006899995 , 0.8374981 , -0.05409447
0.004155339 , 0.8311284 , -0.01016632
0.008699995 , 0.8530181 , -0.08159447
1.637834E-10 , 0.8426391 , -0.04119448
0.0276612 , 0.866357 , -0.1173446
0.008799995 , 0.877171 , -0.1064945
0.008735228 , 0.9218294 , -0.1174657
0.03058448 , 0.9229733 , -0.1277252
1.86384E-10 , 0.8786255 , -0.1002945
1.86384E-10 , 0.8786255 , -0.1002945
9.850705E-11 , 0.9206851 , -0.1143048
0.100772 , 0.9347061 , 0.1063322
0.07902457 , 0.9341453 , 0.1157423
0.123061 , 0.9329126 , 0.09252679
0.02290747 , 0.8936288 , 0.1209956
0.02281317 , 0.918992 , 0.129665
-6.998174E-15 , 0.9194734 , 0.129973
-6.963798E-15 , 0.9191898 , 0.1298761
0.02281317 , 0.918992 , 0.129665
0.02290747 , 0.8936288 , 0.1209956
0.04577351 , 0.8977879 , 0.1148728
0.05257616 , 0.9187449 , 0.1198591
0.008735228 , 0.9218294 , -0.1174657
0.01197261 , 0.9536395 , -0.107644
0.0334371 , 0.9521978 , -0.1148775
0.03058448 , 0.9229733 , -0.1277252
0.06556895 , 0.9245481 , -0.1274067
0.06524457 , 0.9471923 , -0.1142861
7.590684E-12 , 0.8623295 , 0.1202055
0.01979999 , 0.8628152 , 0.1207055
0.02290747 , 0.8936288 , 0.1209956
