[8/9/2022 1:17:11 AM]
0.5345175 , 1.487447 , -0.02528304
0.5863502 , 1.482298 , -0.01947078
0.5842089 , 1.485833 , -0.04053432
0.7245915 , 1.432027 , -0.06343978
0.7462445 , 1.43035 , -0.04996991
0.7462445 , 1.43035 , -0.04996991
0.7253264 , 1.425416 , -0.05306545
0.7245915 , 1.432027 , -0.06343978
0.7243115 , 1.434151 , 0.0008792973
0.7248629 , 1.424726 , -0.007248542
0.7456753 , 1.466511 , -0.0164657
0.720641 , 1.465677 , -0.01214251
0.720641 , 1.465677 , -0.01214251
0.7215536 , 1.456975 , 0.001721897
0.7215536 , 1.456975 , 0.001721897
0.7236699 , 1.444672 , 0.006492598
0.7208552 , 1.471201 , -0.02963207
0.720641 , 1.465677 , -0.01214251
0.7456753 , 1.466511 , -0.0164657
0.6811946 , 1.469686 , -0.01210842
0.720641 , 1.465677 , -0.01214251
0.7208552 , 1.471201 , -0.02963207
0.6097437 , 1.391431 , -0.02845905
0.6048495 , 1.395028 , -0.05156661
0.6437678 , 1.40821 , -0.05344175
0.6437678 , 1.40821 , -0.05344175
0.6475366 , 1.402425 , -0.03225453
0.6097437 , 1.391431 , -0.02845905
0.6887785 , 1.411461 , -0.03537616
0.6475366 , 1.402425 , -0.03225453
0.6437678 , 1.40821 , -0.05344175
0.7457259 , 1.427034 , -0.03487772
0.7255689 , 1.420542 , -0.03572698
0.7253264 , 1.425416 , -0.05306545
0.7253264 , 1.425416 , -0.05306545
0.7255689 , 1.420542 , -0.03572698
0.6887785 , 1.411461 , -0.03537616
0.7227738 , 1.451959 , -0.06841735
0.7211632 , 1.465178 , -0.06374177
0.7227738 , 1.451959 , -0.06841735
0.7236699 , 1.444672 , 0.006492598
0.7448375 , 1.46975 , -0.05113103
0.7445462 , 1.466731 , -0.05075892
0.7453162 , 1.461699 , -0.06385364
0.7453162 , 1.461699 , -0.06385364
0.7453162 , 1.461699 , -0.06385364
0.7445462 , 1.466731 , -0.05075892
0.7445462 , 1.466731 , -0.05075892
0.7444735 , 1.466704 , -0.03311228
0.7453162 , 1.461699 , -0.06385364
0.7453162 , 1.461699 , -0.06385364
0.7451981 , 1.429807 , -0.03478209
0.7453165 , 1.463823 , -0.01759949
0.5842089 , 1.485833 , -0.04053432
0.5863502 , 1.482298 , -0.01947078
0.6353197 , 1.474207 , -0.01526909
0.6322186 , 1.479777 , -0.03498472
0.6811946 , 1.469686 , -0.01210842
0.6816436 , 1.474568 , -0.03119675
0.7208552 , 1.471201 , -0.02963207
0.5842089 , 1.485833 , -0.04053432
0.5361118 , 1.486821 , -0.04639559
0.5345175 , 1.487447 , -0.02528304
0.7248629 , 1.424726 , -0.007248542
0.7256162 , 1.420278 , -0.02195679
0.7227738 , 1.451959 , -0.06841735
0.7240328 , 1.440066 , -0.07147153
0.7245915 , 1.432027 , -0.06343978
0.7240328 , 1.440066 , -0.07147153
0.7255689 , 1.420542 , -0.03572698
0.7457259 , 1.427034 , -0.03487772
0.7451981 , 1.429807 , -0.03478209
0.7462445 , 1.43035 , -0.04996991
0.7253264 , 1.425416 , -0.05306545
